3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
3, 2, 3, 4, 8, 2, 7, 1, 
